splicing_case	geneSymbol	PValue	FDR	IncLevelDifference	exonStart_0base	exonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
SE	MTHFD2	9.14272881214e-6	1.83390074942e-4	0.147	74201381	74201479	NA	NA	NA	NA	NA	NA	74198612	74198742	74205704	74205889	NA	NA	NA	NA	NA	NA
SE	SLC1A3	0	0	0.286	36683863	36683998	NA	NA	NA	NA	NA	NA	36680346	36680589	36686064	36686233	NA	NA	NA	NA	NA	NA
SE	BABAM1	2.26481423799e-4	0.00303599541752	0.217	17268755	17269091	NA	NA	NA	NA	NA	NA	17267385	17267527	17276494	17276525	NA	NA	NA	NA	NA	NA
SE	PIGF	0.00157686355151	0.0158819779024	0.288	46588074	46588179	NA	NA	NA	NA	NA	NA	46581284	46581591	46591802	46591925	NA	NA	NA	NA	NA	NA
SE	ZNF345	0.00187840815418	0.0183431921966	0.151	36854449	36854594	NA	NA	NA	NA	NA	NA	36851829	36851904	36892817	36893030	NA	NA	NA	NA	NA	NA
SE	TRIM16	0.00489551754398	0.0408942558602	0.221	15677574	15677721	NA	NA	NA	NA	NA	NA	15658801	15658876	15680864	15680918	NA	NA	NA	NA	NA	NA
SE	CRTC2	3.9509156724e-8	1.35728925366e-6	0.305	153951259	153951666	NA	NA	NA	NA	NA	NA	153948457	153948644	153952396	153952446	NA	NA	NA	NA	NA	NA
SE	PTPN13	1.28853277983e-4	0.0018654390231	0.106	86758259	86758349	NA	NA	NA	NA	NA	NA	86753008	86753065	86758677	86758785	NA	NA	NA	NA	NA	NA
SE	MED30	1.23333565583e-11	7.08481409395e-10	0.213	117530722	117530827	NA	NA	NA	NA	NA	NA	117528650	117528809	117539882	117540262	NA	NA	NA	NA	NA	NA
SE	TMBIM4	0.00335111173108	0.029705542049	0.225	66169289	66169353	NA	NA	NA	NA	NA	NA	66161087	66161172	66169854	66169969	NA	NA	NA	NA	NA	NA
SE	TMEM185A	3.29317225509e-5	5.69157567934e-4	0.155	149611286	149611463	NA	NA	NA	NA	NA	NA	149608626	149608829	149631542	149631698	NA	NA	NA	NA	NA	NA
SE	EOMES	3.25194813275e-4	0.00413169383789	0.1	27719359	27719481	NA	NA	NA	NA	NA	NA	27718734	27718893	27720170	27720325	NA	NA	NA	NA	NA	NA
SE	EOMES	1.80565181815e-4	0.00249086954052	0.189	27719359	27719481	NA	NA	NA	NA	NA	NA	27718734	27718893	27721413	27722323	NA	NA	NA	NA	NA	NA
SE	EOMES	3.38861820751e-4	0.00427670280571	0.326	27720170	27720325	NA	NA	NA	NA	NA	NA	27718734	27718893	27721413	27722323	NA	NA	NA	NA	NA	NA
SE	EOMES	0.00101491546625	0.010918508762	0.161	27720170	27720325	NA	NA	NA	NA	NA	NA	27719359	27719481	27721413	27722323	NA	NA	NA	NA	NA	NA
SE	IQGAP3	7.96109814333e-4	0.00888650635124	0.158	156554234	156554392	NA	NA	NA	NA	NA	NA	156551973	156552095	156556532	156556693	NA	NA	NA	NA	NA	NA
SE	ARHGAP10	0.0034573951785	0.030491256935	0.133	148063147	148063300	NA	NA	NA	NA	NA	NA	148046891	148047051	148064415	148064507	NA	NA	NA	NA	NA	NA
SE	ELOA	0	0	0.152	23756952	23757125	NA	NA	NA	NA	NA	NA	23755842	23756385	23759511	23762023	NA	NA	NA	NA	NA	NA
SE	CDC25A	1.74246588441e-5	3.24546228502e-4	0.174	48180720	48180840	NA	NA	NA	NA	NA	NA	48177853	48177988	48182928	48183027	NA	NA	NA	NA	NA	NA
SE	FAM86HP	7.82924307221e-5	0.00121004172435	0.124	130105529	130105631	NA	NA	NA	NA	NA	NA	130102763	130104297	130109172	130109407	NA	NA	NA	NA	NA	NA
SE	CNR1	4.10478352086e-7	1.14691155032e-5	0.12	88147663	88147806	NA	NA	NA	NA	NA	NA	88139863	88145337	88162956	88163024	NA	NA	NA	NA	NA	NA
SE	CNR1	1.38019220911e-5	2.63874555225e-4	0.113	88164256	88164294	NA	NA	NA	NA	NA	NA	88147663	88147806	88165802	88166347	NA	NA	NA	NA	NA	NA
SE	ENSG00000285331	0.00139665486852	0.0143246685988	0.419	56905747	56905865	NA	NA	NA	NA	NA	NA	56890013	56890167	56917064	56917212	NA	NA	NA	NA	NA	NA
SE	PHKG2	3.54771554111e-5	6.0668807739e-4	0.104	30751548	30751603	NA	NA	NA	NA	NA	NA	30751105	30751217	30753231	30753297	NA	NA	NA	NA	NA	NA
SE	CNOT9	0	0	0.108	218584611	218584721	NA	NA	NA	NA	NA	NA	218582970	218583086	218587585	218587695	NA	NA	NA	NA	NA	NA
SE	CNOT9	5.95393734315e-11	3.12077186799e-9	0.117	218587304	218587400	NA	NA	NA	NA	NA	NA	218582970	218583086	218587585	218587695	NA	NA	NA	NA	NA	NA
SE	CDC23	0	0	0.588	138206546	138206680	NA	NA	NA	NA	NA	NA	138202112	138202155	138212990	138213063	NA	NA	NA	NA	NA	NA
SE	CDC23	0	0	0.248	138206546	138206684	NA	NA	NA	NA	NA	NA	138201342	138201448	138212990	138213063	NA	NA	NA	NA	NA	NA
SE	CDC23	0	0	0.497	138206546	138206684	NA	NA	NA	NA	NA	NA	138202112	138202155	138212990	138213063	NA	NA	NA	NA	NA	NA
SE	HACE1	4.83268972564e-4	0.00578986740495	0.103	104811310	104811393	NA	NA	NA	NA	NA	NA	104796928	104797025	104833041	104833173	NA	NA	NA	NA	NA	NA
SE	C16orf74	1.20888569155e-8	4.5372320865e-7	0.118	85735189	85735235	NA	NA	NA	NA	NA	NA	85710163	85710285	85750925	85750951	NA	NA	NA	NA	NA	NA
SE	RNF175	2.49535504482e-8	8.86631086839e-7	0.226	153751437	153751475	NA	NA	NA	NA	NA	NA	153728206	153728361	153759796	153759873	NA	NA	NA	NA	NA	NA
SE	PHF20	0.00453828318538	0.038405264335	0.119	35782327	35782609	NA	NA	NA	NA	NA	NA	35772021	35772079	35801490	35801605	NA	NA	NA	NA	NA	NA
SE	PRR5L	0	0	0.524	36451208	36451335	NA	NA	NA	NA	NA	NA	36446299	36446440	36462341	36464965	NA	NA	NA	NA	NA	NA
SE	CRAT	3.58198269159e-5	6.11707138755e-4	0.161	129107933	129108077	NA	NA	NA	NA	NA	NA	129104187	129104306	129110482	129110681	NA	NA	NA	NA	NA	NA
SE	CRAT	1.22199984465e-7	3.81309589206e-6	0.224	129108762	129108903	NA	NA	NA	NA	NA	NA	129107813	129108077	129109178	129109277	NA	NA	NA	NA	NA	NA
SE	CRAT	1.54663738705e-7	4.73502803437e-6	0.152	129108762	129108903	NA	NA	NA	NA	NA	NA	129107813	129108077	129110482	129110672	NA	NA	NA	NA	NA	NA
SE	CRAT	1.76199900562e-5	3.27748208457e-4	0.351	129109178	129109277	NA	NA	NA	NA	NA	NA	129104187	129104306	129110482	129110545	NA	NA	NA	NA	NA	NA
SE	NAT10	2.36922925723e-10	1.14631174767e-8	0.102	34139190	34139287	NA	NA	NA	NA	NA	NA	34136977	34137026	34140399	34140572	NA	NA	NA	NA	NA	NA
SE	MECOM	0	0	0.925	169107925	169107952	NA	NA	NA	NA	NA	NA	169102059	169102226	169115382	169116739	NA	NA	NA	NA	NA	NA
SE	CZIB	5.87641046934e-12	3.51451410116e-10	0.242	53218866	53218923	NA	NA	NA	NA	NA	NA	53218413	53218495	53220260	53220344	NA	NA	NA	NA	NA	NA
SE	DCTN1	1.09281498607e-4	0.00161817845557	0.166	74377999	74378245	NA	NA	NA	NA	NA	NA	74371536	74371728	74380004	74380299	NA	NA	NA	NA	NA	NA
SE	DCTN1	3.58342251716e-6	8.02071974408e-5	0.365	74390582	74390728	NA	NA	NA	NA	NA	NA	74377999	74378245	74391482	74391800	NA	NA	NA	NA	NA	NA
SE	ZNF222	0.00504754222968	0.0419514603959	0.143	44026025	44026086	NA	NA	NA	NA	NA	NA	44025353	44025478	44027022	44027149	NA	NA	NA	NA	NA	NA
SE	GAR1	1.5543122344799999e-15	1.32535600503e-13	0.1	109816152	109816378	NA	NA	NA	NA	NA	NA	109815634	109815804	109817935	109818090	NA	NA	NA	NA	NA	NA
SE	MAP3K3	1.13558692603e-4	0.00167222381496	0.126	63692241	63692419	NA	NA	NA	NA	NA	NA	63691732	63691862	63693548	63693874	NA	NA	NA	NA	NA	NA
SE	HERC2P9	1.31284702306e-4	0.00189463517907	0.1	28600169	28600297	NA	NA	NA	NA	NA	NA	28590157	28590260	28612058	28612173	NA	NA	NA	NA	NA	NA
SE	HERC2P9	2.76691404111e-6	6.35708863387e-5	0.123	28642372	28642564	NA	NA	NA	NA	NA	NA	28641429	28641581	28648879	28649067	NA	NA	NA	NA	NA	NA
SE	WDHD1	3.32596738354e-5	5.74229844139e-4	0.123	55026710	55026803	NA	NA	NA	NA	NA	NA	55013484	55013596	55027027	55027099	NA	NA	NA	NA	NA	NA
SE	GOLGA2P10	0	0	0.48	82476785	82476940	NA	NA	NA	NA	NA	NA	82475477	82475615	82477032	82477123	NA	NA	NA	NA	NA	NA
SE	PUS7	1.57668351844e-4	0.00221735849819	0.117	105470760	105470848	NA	NA	NA	NA	NA	NA	105468336	105468463	105472131	105472193	NA	NA	NA	NA	NA	NA
SE	C3orf18	7.51444556275e-5	0.00116816135901	0.113	50565525	50565700	NA	NA	NA	NA	NA	NA	50561721	50561747	50567462	50567676	NA	NA	NA	NA	NA	NA
SE	ADAL	0.00374747471737	0.0326533988545	0.137	43334944	43335170	NA	NA	NA	NA	NA	NA	43333310	43333434	43336625	43336686	NA	NA	NA	NA	NA	NA
SE	ADAL	0.00354240552077	0.0311379586794	0.199	43335695	43335826	NA	NA	NA	NA	NA	NA	43331899	43332000	43336625	43336686	NA	NA	NA	NA	NA	NA
SE	ADAL	7.63990496435e-5	0.00118552476771	0.201	43335695	43335826	NA	NA	NA	NA	NA	NA	43333310	43333434	43336625	43336686	NA	NA	NA	NA	NA	NA
SE	ADAL	6.48248807966e-8	2.13274429301e-6	0.134	43335695	43335826	NA	NA	NA	NA	NA	NA	43334937	43335170	43336625	43336686	NA	NA	NA	NA	NA	NA
SE	LLGL2	2.44191286418e-5	4.37550014812e-4	0.197	75563751	75563806	NA	NA	NA	NA	NA	NA	75563330	75563463	75568475	75568693	NA	NA	NA	NA	NA	NA
SE	PDE4DIP	3.4924402906e-4	0.00438745649119	0.283	149021028	149021153	NA	NA	NA	NA	NA	NA	149020146	149020336	149027400	149027627	NA	NA	NA	NA	NA	NA
SE	SELENOI	1.97626061949e-5	3.63317180127e-4	0.165	26373366	26373629	NA	NA	NA	NA	NA	NA	26346142	26346289	26389004	26395885	NA	NA	NA	NA	NA	NA
SE	SELENOI	1.42778011636e-11	8.13914633643e-10	0.194	26375039	26375148	NA	NA	NA	NA	NA	NA	26373366	26373629	26389004	26395885	NA	NA	NA	NA	NA	NA
SE	SELENOI	2.8200775048500003e-12	1.75309859725e-10	0.18	26383298	26383347	NA	NA	NA	NA	NA	NA	26375039	26375148	26389004	26395885	NA	NA	NA	NA	NA	NA
SE	SELENOI	0	0	0.179	26384958	26385139	NA	NA	NA	NA	NA	NA	26383298	26383347	26386353	26386536	NA	NA	NA	NA	NA	NA
SE	SELENOI	0	0	0.269	26384958	26385139	NA	NA	NA	NA	NA	NA	26383298	26383347	26389004	26395885	NA	NA	NA	NA	NA	NA
SE	SELENOI	0	0	0.101	26386353	26386536	NA	NA	NA	NA	NA	NA	26373366	26373629	26389004	26395885	NA	NA	NA	NA	NA	NA
SE	SELENOI	0	0	0.187	26386353	26386536	NA	NA	NA	NA	NA	NA	26383298	26383347	26389004	26395885	NA	NA	NA	NA	NA	NA
SE	AGPAT5	0	0	0.243	6741660	6741751	NA	NA	NA	NA	NA	NA	6732560	6732650	6747669	6747828	NA	NA	NA	NA	NA	NA
SE	SP3	2.7670791997e-4	0.00360483383895	0.152	173964404	173964553	NA	NA	NA	NA	NA	NA	173954872	173956232	173965164	173965373	NA	NA	NA	NA	NA	NA
SE	ENSG00000276087	0.00137305460603	0.0141318092146	0.117	24139369	24139450	NA	NA	NA	NA	NA	NA	24135118	24135187	24146929	24147086	NA	NA	NA	NA	NA	NA
SE	CYB561D1	3.19114489833e-7	9.15391728599e-6	0.119	109495142	109495180	NA	NA	NA	NA	NA	NA	109494078	109494287	109495678	109498855	NA	NA	NA	NA	NA	NA
SE	CYB561D1	2.36033415035e-13	1.64341200957e-11	0.105	109495142	109495180	NA	NA	NA	NA	NA	NA	109494519	109494623	109495755	109496255	NA	NA	NA	NA	NA	NA
SE	ABCC1	3.56074255599e-4	0.00445875378398	0.301	16076325	16076401	NA	NA	NA	NA	NA	NA	16068155	16068302	16083365	16083542	NA	NA	NA	NA	NA	NA
SE	TRIO	0	0	0.106	14297071	14297263	NA	NA	NA	NA	NA	NA	14293011	14293134	14304460	14304592	NA	NA	NA	NA	NA	NA
SE	RGS12	8.91021119971e-4	0.00978209782024	0.125	3386415	3386437	NA	NA	NA	NA	NA	NA	3342936	3343053	3414071	3414241	NA	NA	NA	NA	NA	NA
SE	IFT80	5.81312288548e-5	9.33894999477e-4	0.299	160394152	160394310	NA	NA	NA	NA	NA	NA	160384563	160384646	160399399	160399544	NA	NA	NA	NA	NA	NA
SE	CDHR1	0.00268730246819	0.0247017813659	0.6	84211000	84211165	NA	NA	NA	NA	NA	NA	84208728	84208881	84211647	84211715	NA	NA	NA	NA	NA	NA
SE	MIX23	6.68740210078e-4	0.00767912668514	0.184	122365335	122365466	NA	NA	NA	NA	NA	NA	122362967	122363027	122366452	122366762	NA	NA	NA	NA	NA	NA
SE	ZNF148	2.18713935851e-12	1.3749013781e-10	0.128	125331157	125331238	NA	NA	NA	NA	NA	NA	125323308	125323444	125375101	125375249	NA	NA	NA	NA	NA	NA
SE	DIAPH2	0	0	0.168	96758153	96758258	NA	NA	NA	NA	NA	NA	96738585	96738762	96881578	96881718	NA	NA	NA	NA	NA	NA
SE	ZNF692	4.58646869483e-5	7.59497779329e-4	0.186	248856372	248856422	NA	NA	NA	NA	NA	NA	248855557	248855946	248856513	248856562	NA	NA	NA	NA	NA	NA
SE	ZNF692	5.9769698577e-5	9.574696928e-4	0.384	248856372	248856422	NA	NA	NA	NA	NA	NA	248855557	248855946	248858130	248858321	NA	NA	NA	NA	NA	NA
SE	ZNF692	4.94693020355e-5	8.11150203074e-4	0.173	248856513	248856562	NA	NA	NA	NA	NA	NA	248855594	248855946	248858130	248858321	NA	NA	NA	NA	NA	NA
SE	ENSG00000227496	3.06407734684e-5	5.34180996068e-4	0.161	225738094	225738197	NA	NA	NA	NA	NA	NA	225700603	225701106	225751319	225752248	NA	NA	NA	NA	NA	NA
SE	ALDOC	6.67494021593e-4	0.00767032363374	0.183	28575964	28576020	NA	NA	NA	NA	NA	NA	28575420	28575544	28576800	28576948	NA	NA	NA	NA	NA	NA
SE	SYNPR	5.12325415425e-9	2.02970421747e-7	0.125	63556542	63556741	NA	NA	NA	NA	NA	NA	63480831	63480956	63609124	63609316	NA	NA	NA	NA	NA	NA
SE	VPS11	7.15016268416e-10	3.22662258749e-8	0.111	119071595	119071843	NA	NA	NA	NA	NA	NA	119070233	119070397	119073197	119073399	NA	NA	NA	NA	NA	NA
SE	SSBP4	3.22164128708e-9	1.3139953984e-7	0.427	18431646	18431706	NA	NA	NA	NA	NA	NA	18427897	18427982	18431999	18432070	NA	NA	NA	NA	NA	NA
SE	PER3	0.00206205168331	0.019842307212	0.122	7786720	7786836	NA	NA	NA	NA	NA	NA	7785440	7785586	7788044	7788246	NA	NA	NA	NA	NA	NA
SE	COG5	0	0	0.21	107256731	107256794	NA	NA	NA	NA	NA	NA	107248395	107248499	107258272	107258383	NA	NA	NA	NA	NA	NA
SE	FAM76A	4.5166485406e-5	7.49487852315e-4	0.174	27749067	27749154	NA	NA	NA	NA	NA	NA	27744653	27744811	27755194	27755330	NA	NA	NA	NA	NA	NA
SE	TMEM198B	0.0012542623796	0.0130872284956	0.21	55832870	55833014	NA	NA	NA	NA	NA	NA	55831256	55831349	55833446	55833541	NA	NA	NA	NA	NA	NA
SE	USP34	4.72234680152e-5	7.79807117332e-4	0.11	61203139	61203263	NA	NA	NA	NA	NA	NA	61192900	61192980	61204496	61204601	NA	NA	NA	NA	NA	NA
SE	TMEM267	2.16956941079e-7	6.4533161972e-6	0.452	43479889	43479987	NA	NA	NA	NA	NA	NA	43445978	43446557	43483821	43483836	NA	NA	NA	NA	NA	NA
SE	SCAP	1.2484124845e-11	7.16774427447e-10	0.83	47466375	47466447	NA	NA	NA	NA	NA	NA	47435007	47435137	47475798	47475955	NA	NA	NA	NA	NA	NA
SE	NRIP1	5.85534467183e-4	0.00683585541307	0.192	15014343	15014466	NA	NA	NA	NA	NA	NA	14961234	14968526	15043494	15043574	NA	NA	NA	NA	NA	NA
SE	NRIP1	2.44458632456e-5	4.37909504498e-4	0.286	15014343	15014466	NA	NA	NA	NA	NA	NA	14961234	14968526	15064744	15065000	NA	NA	NA	NA	NA	NA
SE	NRIP1	1.3112808428e-7	4.06562425586e-6	0.31	15014343	15014466	NA	NA	NA	NA	NA	NA	14991200	14991306	15043494	15043574	NA	NA	NA	NA	NA	NA
SE	LARP1B	1.72005531318e-6	4.16379833099e-5	0.567	128091000	128091144	NA	NA	NA	NA	NA	NA	128077787	128077962	128098185	128098330	NA	NA	NA	NA	NA	NA
SE	LARP1B	0	0	0.441	128091000	128091144	NA	NA	NA	NA	NA	NA	128082164	128082305	128091346	128091512	NA	NA	NA	NA	NA	NA
SE	LARP1B	2.63581114498e-5	4.67866600851e-4	0.368	128091000	128091144	NA	NA	NA	NA	NA	NA	128082164	128082305	128098185	128098330	NA	NA	NA	NA	NA	NA
SE	LARP1B	5.46498437626e-6	1.15969330133e-4	0.129	128091346	128091512	NA	NA	NA	NA	NA	NA	128082164	128082305	128098185	128098330	NA	NA	NA	NA	NA	NA
SE	SMAD2	0.00370642895361	0.0323713299959	0.19	47920071	47920169	NA	NA	NA	NA	NA	NA	47896520	47896809	47930799	47931146	NA	NA	NA	NA	NA	NA
SE	UMPS	3.2196467714099997e-15	2.66421605972e-13	0.153	124742151	124742266	NA	NA	NA	NA	NA	NA	124740023	124740199	124743914	124744070	NA	NA	NA	NA	NA	NA
SE	ZC3H11A	3.35451129652e-4	0.0042411349649	0.194	203801574	203803016	NA	NA	NA	NA	NA	NA	203795622	203795794	203818569	203818689	NA	NA	NA	NA	NA	NA
SE	ENSG00000236283	4.78182188871e-4	0.0057344472669	0.145	164922077	164922288	NA	NA	NA	NA	NA	NA	164912332	164912435	164945583	164945671	NA	NA	NA	NA	NA	NA
SE	SH3YL1	0.00367944990232	0.0321783730365	0.433	263210	263368	NA	NA	NA	NA	NA	NA	262630	262786	264781	264810	NA	NA	NA	NA	NA	NA
SE	SH3YL1	0.002660827222	0.0245127585738	0.448	263210	263372	NA	NA	NA	NA	NA	NA	262630	262786	264781	264810	NA	NA	NA	NA	NA	NA
SE	NEPRO	0	0	0.136	113010642	113010704	NA	NA	NA	NA	NA	NA	113008170	113008430	113011044	113011165	NA	NA	NA	NA	NA	NA
SE	EDEM2	7.77156117238e-16	6.82428405724e-14	0.315	35131641	35131783	NA	NA	NA	NA	NA	NA	35126250	35126375	35137879	35138005	NA	NA	NA	NA	NA	NA
SE	EDEM2	1.07807943905e-7	3.40481511753e-6	0.231	35131641	35131783	NA	NA	NA	NA	NA	NA	35126250	35126375	35142372	35142478	NA	NA	NA	NA	NA	NA
SE	EDEM2	0	0	0.399	35134737	35134949	NA	NA	NA	NA	NA	NA	35126250	35126375	35137879	35138005	NA	NA	NA	NA	NA	NA
SE	EDEM2	2.02696254337e-7	6.0629628478e-6	0.176	35134737	35134949	NA	NA	NA	NA	NA	NA	35126250	35126375	35142372	35142478	NA	NA	NA	NA	NA	NA
SE	DANCR	0.00338008315622	0.0299249351643	0.193	52714198	52714238	NA	NA	NA	NA	NA	NA	52712823	52712959	52719867	52720371	NA	NA	NA	NA	NA	NA
SE	WDR62	5.57403998867e-5	9.00785137257e-4	0.12	36073341	36073525	NA	NA	NA	NA	NA	NA	36067827	36068010	36081432	36081570	NA	NA	NA	NA	NA	NA
SE	ENSG00000183889	4.62309433494e-4	0.00557155025453	0.391	16318550	16318734	NA	NA	NA	NA	NA	NA	16317895	16318079	16318922	16319038	NA	NA	NA	NA	NA	NA
SE	MAP3K14-AS1	7.93444731767e-4	0.00886294310325	0.159	45267112	45267328	NA	NA	NA	NA	NA	NA	45255011	45255218	45268008	45268259	NA	NA	NA	NA	NA	NA
SE	MFN2	1.02575905547e-8	3.8943017325e-7	0.386	11982522	11982590	NA	NA	NA	NA	NA	NA	11981809	11982114	11992278	11992463	NA	NA	NA	NA	NA	NA
SE	MFN2	7.36120618905e-8	2.39023574165e-6	0.206	12007052	12007295	NA	NA	NA	NA	NA	NA	12006537	12006693	12009591	12009726	NA	NA	NA	NA	NA	NA
SE	LINC01572	3.34952132089e-4	0.00423599987555	0.232	72617182	72617234	NA	NA	NA	NA	NA	NA	72570434	72570515	72664891	72664949	NA	NA	NA	NA	NA	NA
SE	INCA1	8.75942417198e-4	0.00963829357121	0.148	4995805	4995930	NA	NA	NA	NA	NA	NA	4994393	4994475	4997495	4997610	NA	NA	NA	NA	NA	NA
SE	CFAP20DC	4.16211809462e-9	1.66661866865e-7	0.32	58753768	58753863	NA	NA	NA	NA	NA	NA	58742005	58742572	58806394	58806456	NA	NA	NA	NA	NA	NA
SE	RALGAPA2	1.32001787456e-6	3.29148955942e-5	0.206	20680690	20680801	NA	NA	NA	NA	NA	NA	20653529	20653587	20712374	20712644	NA	NA	NA	NA	NA	NA
SE	ACSL4	2.99448182877e-4	0.0038582426775	0.107	109696143	109696196	NA	NA	NA	NA	NA	NA	109683135	109683666	109733138	109733198	NA	NA	NA	NA	NA	NA
SE	SNX13	4.96513549545e-4	0.00592887803898	0.667	17891545	17891635	NA	NA	NA	NA	NA	NA	17875668	17875790	17940283	17940431	NA	NA	NA	NA	NA	NA
SE	SNX13	0.00343662649926	0.0303391630839	0.314	17907248	17907340	NA	NA	NA	NA	NA	NA	17875668	17875790	17940283	17940488	NA	NA	NA	NA	NA	NA
SE	TMEM164	2.14235436613e-7	6.37744888268e-6	0.423	110067346	110067396	NA	NA	NA	NA	NA	NA	110003500	110004164	110144797	110144876	NA	NA	NA	NA	NA	NA
SE	CC2D1B	6.63913368726e-14	4.8934217807200006e-12	0.18	52357000	52357126	NA	NA	NA	NA	NA	NA	52356383	52356442	52357525	52357698	NA	NA	NA	NA	NA	NA
SE	CC2D1B	1.10602949022e-9	4.83521888698e-8	0.226	52357000	52357174	NA	NA	NA	NA	NA	NA	52356383	52356442	52357525	52357698	NA	NA	NA	NA	NA	NA
SE	CC2D1B	3.09623670725e-4	0.00396989882624	0.124	52362601	52362746	NA	NA	NA	NA	NA	NA	52360423	52361132	52364551	52364634	NA	NA	NA	NA	NA	NA
SE	ZDHHC18	0	0	0.194	26850300	26850438	NA	NA	NA	NA	NA	NA	26848607	26848757	26850557	26850606	NA	NA	NA	NA	NA	NA
SE	SYNC	0	0	0.209	32684009	32684089	NA	NA	NA	NA	NA	NA	32679905	32681860	32684257	32684382	NA	NA	NA	NA	NA	NA
SE	FBXW11	1.99100144849e-6	4.7377371131e-5	0.104	171957596	171957698	NA	NA	NA	NA	NA	NA	171910571	171910797	171996889	171997051	NA	NA	NA	NA	NA	NA
SE	RAD51D	1.27050721653e-4	0.00184278685653	0.298	35107365	35107447	NA	NA	NA	NA	NA	NA	35106127	35106481	35118500	35118619	NA	NA	NA	NA	NA	NA
SE	PDE4DIPP2	1.12742254485e-4	0.00166238773474	0.121	120491581	120491628	NA	NA	NA	NA	NA	NA	120489859	120489916	120491934	120492073	NA	NA	NA	NA	NA	NA
SE	PDE4DIPP2	1.53268671326e-4	0.00216227408934	0.481	120520233	120520669	NA	NA	NA	NA	NA	NA	120519467	120519821	120523893	120524126	NA	NA	NA	NA	NA	NA
SE	SOX5	0.0016013115422	0.016071827786	0.341	24213342	24213417	NA	NA	NA	NA	NA	NA	23895792	23896024	24277215	24277312	NA	NA	NA	NA	NA	NA
SE	TMEM135	0.00151778622018	0.015365749835	0.206	87091361	87091395	NA	NA	NA	NA	NA	NA	87037843	87038186	87236637	87236684	NA	NA	NA	NA	NA	NA
SE	RASGRP3	1.02601445784e-7	3.25138841453e-6	0.1	33520552	33520684	NA	NA	NA	NA	NA	NA	33519951	33520014	33523878	33524052	NA	NA	NA	NA	NA	NA
SE	DNAJC11	3.19289230147e-4	0.00407237444954	0.121	6652828	6652951	NA	NA	NA	NA	NA	NA	6651528	6651602	6653910	6654039	NA	NA	NA	NA	NA	NA
SE	DNAJC11	0.00167823444661	0.0167031247585	0.157	6652828	6653387	NA	NA	NA	NA	NA	NA	6651528	6651602	6653910	6654039	NA	NA	NA	NA	NA	NA
SE	SPEN	8.54433352959e-8	2.7457377659e-6	0.111	15872815	15873136	NA	NA	NA	NA	NA	NA	15847706	15848150	15909320	15909481	NA	NA	NA	NA	NA	NA
SE	RCE1	0	0	0.242	66844285	66844364	NA	NA	NA	NA	NA	NA	66843955	66844039	66844868	66845008	NA	NA	NA	NA	NA	NA
SE	UBXN11	2.8995603065e-4	0.00375296962261	0.188	26302812	26302918	NA	NA	NA	NA	NA	NA	26285822	26286037	26303042	26303167	NA	NA	NA	NA	NA	NA
SE	BACH2	6.56587907692e-4	0.00756440888632	0.252	90252512	90252590	NA	NA	NA	NA	NA	NA	90206568	90206681	90271848	90271941	NA	NA	NA	NA	NA	NA
SE	DMTF1	7.78957000314e-6	1.59115575257e-4	0.235	87188038	87188301	NA	NA	NA	NA	NA	NA	87185828	87185980	87193724	87194102	NA	NA	NA	NA	NA	NA
SE	MPZL1	0	0	0.144	167776063	167776166	NA	NA	NA	NA	NA	NA	167773235	167773368	167787819	167788012	NA	NA	NA	NA	NA	NA
SE	RNF157-AS1	0.0031974442431	0.0285666948509	0.133	76146273	76146337	NA	NA	NA	NA	NA	NA	76145421	76145564	76147293	76147599	NA	NA	NA	NA	NA	NA
SE	LAMTOR5-AS1	4.31881212693e-4	0.00526205122341	0.14	110414151	110414231	NA	NA	NA	NA	NA	NA	110413320	110413410	110416008	110416089	NA	NA	NA	NA	NA	NA
SE	OTUD7B	0.0039133827994	0.0338733078211	0.101	149949628	149949778	NA	NA	NA	NA	NA	NA	149947250	149947335	149950093	149950221	NA	NA	NA	NA	NA	NA
SE	OTUD7B	0	0	0.155	149949628	149949778	NA	NA	NA	NA	NA	NA	149948968	149949083	149950093	149950221	NA	NA	NA	NA	NA	NA
SE	ENSG00000286619	7.89732758077e-6	1.61140313216e-4	0.231	205836238	205836303	NA	NA	NA	NA	NA	NA	205813346	205813585	205891155	205891309	NA	NA	NA	NA	NA	NA
SE	ENSG00000286619	1.31767231121e-5	2.53349260331e-4	0.223	205853787	205853874	NA	NA	NA	NA	NA	NA	205813328	205813585	205891155	205891309	NA	NA	NA	NA	NA	NA
SE	DNAI4	4.84130937541e-4	0.0057989532081	0.154	66835625	66835777	NA	NA	NA	NA	NA	NA	66833990	66834148	66837709	66837796	NA	NA	NA	NA	NA	NA
SE	ENSG00000258674	0.00175703858616	0.0173298083949	0.387	19529363	19529517	NA	NA	NA	NA	NA	NA	19527700	19527770	19532631	19532740	NA	NA	NA	NA	NA	NA
SE	SORBS2	2.58237042997e-4	0.00339900788818	0.26	185635354	185635411	NA	NA	NA	NA	NA	NA	185630548	185630598	185638876	185639035	NA	NA	NA	NA	NA	NA
